id,umur_kendaraan,jarak_tempuh_tahun,frekuensi_servis_tahun,km_oli,km_rem,km_busi,km_ban,kelas,created_at,updated_at,jumlah_komponen_km_servis,jenis_kendaraan,riwayat_perawatan,jumlah_keluhan,riwayat_kecelakaan,kondisi_rem,kondisi_ban,kondisi_aki,Need_Maintenance,jenis_servis_oli,jenis_servis_rem,jenis_servis_busi,jenis_servis_ban,jenis_servis_tertinggi,komponen_perlu_servis
842,2,17010,4,2469,9503,5579,15007,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Baik,5,1,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
977,7,21864,2,3372,7312,38764,17392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,2,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
971,1,16542,4,2466,14786,8222,65982,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,0,3,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi"
851,3,23580,3,3702,13274,8882,22306,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,2,1,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem, aki"
871,3,20180,3,2842,9654,16222,13526,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,3,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban"
961,2,25672,2,8632,10576,15552,30416,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,0,3,Baik,Aus,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
908,4,14661,5,1953,8263,7101,43431,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Buruk,4,3,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, busi, ban, aki"
945,8,29480,0,1540,13840,9680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,5,2,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
972,2,39901,5,2617,15207,8589,13337,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,0,0,Baik,Aus,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, ban"
835,3,11900,2,1510,6570,16010,34330,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Cukup,0,3,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban, aki"
817,1,16760,4,2644,11028,9404,19732,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Cukup,0,0,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
952,4,17689,1,2597,16787,12249,23117,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,3,3,Baru,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
971,1,16542,4,2466,14786,8222,65982,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,2,2,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, rem, aki"
869,1,18720,6,2568,8816,15488,11904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,3,1,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
841,1,16280,3,2332,9084,5212,14196,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Cukup,5,3,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, aki"
812,4,13110,4,1959,8933,7569,15677,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,mobil,Buruk,5,0,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
866,2,16530,3,2157,7559,14387,34471,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,0,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
808,4,10190,5,1411,7257,6101,12433,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,truk,Baik,3,0,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
945,8,29480,0,1540,13840,9680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,1,1,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
869,1,18720,6,2568,8816,15488,11904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,4,3,Aus,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
1004,1,27813,5,4449,33147,9333,13289,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,0,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, busi, rem"
843,3,17740,5,2606,9922,5946,15818,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Baik,3,1,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, aki"
870,2,19450,2,2705,9235,15855,12715,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,2,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban, aki"
1006,9,22124,2,3352,8892,14084,52304,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,1,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem"
1004,1,27813,5,4449,33147,9333,13289,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,2,2,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, busi, aki"
877,1,24560,4,3664,12168,5424,18392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,3,1,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
947,10,13254,4,5874,14682,10414,19062,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,1,0,Baru,Baik,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,oli
957,9,22124,2,3352,8892,14084,52304,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,0,Baru,Aus,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, ban"
844,4,18470,6,2743,10341,6313,16629,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,1,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
1024,9,20610,4,3030,9630,38110,35330,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,0,1,Aus,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
809,1,10920,6,1548,7676,6468,13244,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,mobil,Baik,1,1,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
985,4,28960,2,1580,10680,13360,40660,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,1,2,Baru,Aus,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, ban"
966,7,12107,1,1711,12681,6387,34471,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,3,3,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem, aki"
1017,2,28700,2,1600,9100,31200,14100,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,2,1,Baru,Baru,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem"
1025,6,27706,4,4238,12998,8946,77626,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,2,0,Baru,Aus,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, ban"
857,1,9960,4,4524,15788,11084,27172,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,3,0,Baru,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, aki"
807,3,9460,4,1274,6838,5734,11622,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,truk,Cukup,2,3,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban, aki"
931,5,17062,0,2426,7946,15542,32086,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,1,3,Baru,Baru,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
967,11,12994,4,1862,13102,6754,35282,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,2,3,Baru,Baru,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
835,3,11900,2,1510,6570,16010,34330,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Buruk,5,3,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
974,11,19203,3,2919,16049,9323,14959,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,4,2,Aus,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
957,9,22124,2,3352,8892,14084,52304,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,2,3,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, ban, aki"
1019,4,14661,5,1953,8263,7101,43431,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Cukup,5,1,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, busi, ban, aki"
1026,3,13774,4,1802,7842,21674,12622,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,1,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
851,3,23580,3,3702,13274,8882,22306,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,3,1,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
825,1,22600,2,3740,14380,12340,26220,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,1,truk,Cukup,0,2,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
1017,2,28700,2,1600,9100,31200,14100,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,2,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem"
943,6,27706,4,4238,12998,8946,77626,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,0,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, rem"
1014,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,3,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
853,1,25040,5,3976,14112,9616,23928,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,5,3,Baru,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, ban"
974,11,19203,3,2919,16049,9323,14959,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,4,2,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
978,8,22751,3,3523,7733,10791,72821,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,2,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem"
1008,5,25305,5,3765,30295,11505,23165,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,1,2,Baru,Aus,Baru,0,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
868,4,17990,5,2431,8397,15121,11093,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,3,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
1026,3,13774,4,1802,7842,21674,12622,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,2,1,Baik,Aus,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
1018,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,2,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem, ban, aki"
834,2,11170,6,1373,6151,15643,33519,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Cukup,4,3,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
996,4,20717,5,7927,15311,6397,32801,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,0,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, ban"
841,1,16280,3,2332,9084,5212,14196,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Cukup,5,2,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
910,6,16435,1,2255,9105,7835,15055,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Baik,5,0,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
1015,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,1,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban"
929,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,3,0,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem, aki"
817,1,16760,4,2644,11028,9404,19732,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Cukup,2,2,Baru,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
1018,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,5,0,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem, aki"
980,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,4,1,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
935,9,20610,4,3030,9630,38110,35330,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,1,2,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban, aki"
971,1,16542,4,2466,14786,8222,65982,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,1,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, rem"
854,2,25770,6,4113,14531,9983,24739,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,1,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
977,7,21864,2,3372,7312,38764,17392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,3,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
1018,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,1,0,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem"
931,5,17062,0,2426,7946,15542,32086,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,2,2,Baru,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
1015,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,3,3,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
969,10,14768,2,2164,36292,7488,36904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,3,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, ban"
937,11,33296,2,3332,10472,6744,36952,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,3,0,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
852,4,24310,4,3839,13693,9249,23117,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,0,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
973,3,18316,0,2768,15628,8956,14148,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,0,3,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
1014,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,3,2,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
1027,10,14768,2,2164,36292,7488,36904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,0,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
807,3,9460,4,1274,6838,5734,11622,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,mobil,Cukup,3,1,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
806,2,8730,3,1137,6419,5367,10811,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,mobil,Buruk,5,2,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
980,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,1,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
841,1,16280,3,2332,9084,5212,14196,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Cukup,3,3,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
1003,11,26926,4,9306,8258,8966,12478,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,3,2,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
1005,2,28700,2,1600,9100,31200,14100,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,0,0,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban, aki"
977,7,21864,2,3372,7312,38764,17392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,2,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
957,9,22124,2,3352,8892,14084,52304,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,3,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem"
858,2,10690,5,1061,16207,11451,27983,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,1,3,Baru,Baik,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
999,7,23378,4,3694,16574,7498,54338,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,2,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, busi"
875,3,23100,2,3390,11330,17690,16770,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Cukup,1,0,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
835,3,11900,2,1510,6570,16010,34330,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Cukup,0,2,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
1015,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,1,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban"
980,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,5,1,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
999,7,23378,4,3694,16574,7498,54338,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,3,3,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, busi, aki"
